name,cases,year
MDG,1200,2014
MWI,23000,2014
MYS,3100,2014
MDV,-1,2014
MLI,5600,2014
MLT,-1,2014
MHL,-1,2014
MRT,570,2014
MUS,-1,2014
MEX,6500,2014
FSM,-1,2014
MCO,-1,2014
MNG,100,2014
MNE,100,2014
MAR,720,2014
MOZ,-1,2014
MMR,10000,2014
NAM,3100,2014
NRU,-1,2014
NPL,1000,2014
NLD,100,2014
NZL,100,2014
NIC,500,2014
NER,1500,2014
NGA,64000,2014
NIU,-1,2014
MKD,-1,2014
NOR,100,2014
OMN,100,2014
PAK,4500,2014
PLW,-1,2014
PAN,-1,2014
PNG,620,2014
PRY,500,2014
PER,1200,2014
PHL,500,2014
POL,-1,2014
PRT,500,2014
QAT,100,2014
KOR,-1,2014
MDA,630,2014
ROU,500,2014
RUS,-1,2014
RWA,4100,2014
KNA,-1,2014
LCA,-1,2014
VCT,-1,2014
WSM,-1,2014
SMR,-1,2014
STP,-1,2014
SAU,-1,2014
SEN,2400,2014
SRB,100,2014
SYC,-1,2014
SLE,4600,2014
SGP,100,2014
SVK,100,2014
SVN,-1,2014
SLB,-1,2014
SOM,800,2014
ZAF,92000,2014
SDS,10000,2014
ESP,930,2014
LKA,500,2014
SDN,2600,2014
SUR,200,2014
SWE,-1,2014
CHE,200,2014
SYR,100,2014
TJK,500,2014
THA,19000,2014
GBR,-1,2014
TLS,100,2014
TGO,4800,2014
TON,-1,2014
TTO,500,2014
TUN,200,2014
TUR,-1,2014
TKM,-1,2014
TUV,-1,2014
UGA,34000,2014
UKR,8600,2014
ARE,-1,2014
TZA,47000,2014
USA,9500,2014
URY,500,2014
UZB,1300,2014
VUT,-1,2014
VEN,3000,2014
VNM,5100,2014
YEM,500,2014
ZMB,25000,2014
ZWE,32000,2014
AFG,500,2013
ALB,100,2013
DZA,200,2013
AND,-1,2013
AGO,17000,2013
ATG,-1,2013
ARG,1300,2013
ARM,-1,2013
AUS,100,2013
AUT,-1,2013
AZE,510,2013
BHS,500,2013
BHR,100,2013
BGD,500,2013
BRB,100,2013
BLR,500,2013
BEL,-1,2013
BLZ,200,2013
BEN,2100,2013
BTN,100,2013
BOL,1100,2013
BIH,-1,2013
BWA,5400,2013
BRA,16000,2013
BRN,-1,2013
BGR,100,2013
BFA,4400,2013
BDI,3900,2013
CPV,100,2013
KHM,1900,2013
CMR,25000,2013
CAN,-1,2013
CAF,7300,2013
TCD,4200,2013
CHL,-1,2013
CHN,-1,2013
COL,4300,2013
COM,100,2013
COG,5400,2013
COK,-1,2013
CRI,200,2013
CIV,25000,2013
HRV,100,2013
CUB,500,2013
CYP,100,2013
CZE,-1,2013
PRK,-1,2013
COD,40000,2013
DNK,100,2013
DJI,730,2013
DMA,-1,2013
DOM,3300,2013
ECU,980,2013
EGY,500,2013
SLV,500,2013
GNQ,2000,2013
ERI,500,2013
EST,-1,2013
SWZ,3900,2013
ETH,16000,2013
FJI,100,2013
FIN,-1,2013
FRA,530,2013
GAB,2200,2013
GMB,1000,2013
GEO,100,2013
DEU,500,2013
GHA,16000,2013
GRC,100,2013
GRD,-1,2013
GTM,1200,2013
GIN,3900,2013
GNB,1900,2013
GUY,100,2013
HTI,4600,2013
HND,1100,2013
HUN,-1,2013
ISL,100,2013
IND,120000,2013
IDN,21000,2013
IRN,4700,2013
IRQ,-1,2013
IRL,100,2013
ISR,-1,2013
ITA,820,2013
JAM,900,2013
JPN,-1,2013
JOR,-1,2013
KAZ,500,2013
KEN,40000,2013
KIR,-1,2013
KWT,-1,2013
KGZ,500,2013
LAO,500,2013
LVA,500,2013
LBN,100,2013
LSO,8000,2013
LBR,2500,2013
LBY,100,2013
LTU,100,2013
LUX,100,2013
MDG,1000,2013
MWI,26000,2013
MYS,3300,2013
MDV,-1,2013
MLI,5300,2013
MLT,-1,2013
MHL,-1,2013
MRT,600,2013
MUS,-1,2013
MEX,6200,2013
FSM,-1,2013
MCO,-1,2013
MNG,100,2013
MNE,100,2013
MAR,780,2013
MOZ,-1,2013
MMR,11000,2013
NAM,3400,2013
NRU,-1,2013
NPL,1100,2013
NLD,100,2013
NZL,100,2013
NIC,500,2013
NER,1600,2013
NGA,74000,2013
NIU,-1,2013
MKD,-1,2013
NOR,100,2013
OMN,100,2013
PAK,3600,2013
PLW,-1,2013
PAN,-1,2013
PNG,750,2013
PRY,500,2013
PER,1100,2013
PHL,500,2013
POL,-1,2013
PRT,530,2013
QAT,100,2013
KOR,-1,2013
MDA,630,2013
ROU,500,2013
RUS,-1,2013
RWA,4600,2013
KNA,-1,2013
LCA,-1,2013
VCT,-1,2013
WSM,-1,2013
SMR,-1,2013
STP,-1,2013
SAU,-1,2013
SEN,2500,2013
SRB,100,2013
SYC,-1,2013
SLE,4400,2013
SGP,100,2013
SVK,100,2013
SVN,-1,2013
SLB,-1,2013
SOM,850,2013
ZAF,110000,2013
SDS,10000,2013
ESP,970,2013
LKA,500,2013
SDN,2700,2013
SUR,200,2013
SWE,-1,2013
CHE,200,2013
SYR,100,2013
TJK,500,2013
THA,21000,2013
GBR,-1,2013
TLS,100,2013
TGO,5000,2013
TON,-1,2013
TTO,500,2013
TUN,200,2013
TUR,-1,2013
TKM,-1,2013
TUV,-1,2013
UGA,38000,2013
UKR,11000,2013
ARE,-1,2013
TZA,54000,2013
USA,9000,2013
URY,500,2013
UZB,1100,2013
VUT,-1,2013
VEN,2700,2013
VNM,5500,2013
YEM,500,2013
ZMB,26000,2013
ZWE,36000,2013
AFG,500,2012
ALB,100,2012
DZA,200,2012
AND,-1,2012
AGO,16000,2012
ATG,-1,2012
ARG,1400,2012
ARM,-1,2012
AUS,200,2012
AUT,-1,2012
AZE,540,2012
BHS,200,2012
BHR,100,2012
BGD,500,2012
BRB,100,2012
BLR,500,2012
BEL,-1,2012
BLZ,200,2012
BEN,2200,2012
BTN,100,2012
BOL,1400,2012
BIH,-1,2012
BWA,5400,2012
BRA,16000,2012
BRN,-1,2012
BGR,100,2012
BFA,4400,2012
BDI,4300,2012
CPV,100,2012
KHM,1800,2012
CMR,26000,2012
CAN,-1,2012
CAF,7700,2012
TCD,4200,2012
CHL,-1,2012
CHN,-1,2012
COL,5200,2012
COM,100,2012
COG,5000,2012
COK,-1,2012
CRI,200,2012
CIV,26000,2012
HRV,100,2012
CUB,500,2012
CYP,100,2012
CZE,-1,2012
PRK,-1,2012
COD,43000,2012
DNK,100,2012
DJI,830,2012
DMA,-1,2012
DOM,3500,2012
ECU,850,2012
EGY,500,2012
SLV,500,2012
GNQ,2100,2012
ERI,530,2012
EST,-1,2012
SWZ,4200,2012
ETH,19000,2012
FJI,100,2012
FIN,-1,2012
FRA,550,2012
GAB,2500,2012
GMB,1000,2012
GEO,100,2012
DEU,500,2012
GHA,17000,2012
GRC,100,2012
GRD,-1,2012
GTM,1300,2012
GIN,4200,2012
GNB,2000,2012
GUY,100,2012
HTI,5200,2012
HND,1200,2012
HUN,-1,2012
ISL,100,2012
IND,140000,2012
IDN,19000,2012
IRN,4600,2012
IRQ,-1,2012
IRL,100,2012
ISR,-1,2012
ITA,750,2012
JAM,940,2012
JPN,-1,2012
JOR,-1,2012
KAZ,500,2012
KEN,44000,2012
KIR,-1,2012
KWT,-1,2012
KGZ,500,2012
LAO,500,2012
LVA,500,2012
LBN,100,2012
LSO,7700,2012
LBR,2500,2012
LBY,100,2012
LTU,200,2012
LUX,100,2012
MDG,810,2012
MWI,31000,2012
MYS,3100,2012
MDV,-1,2012
MLI,5000,2012
MLT,-1,2012
MHL,-1,2012
MRT,590,2012
MUS,-1,2012
MEX,6600,2012
FSM,-1,2012
MCO,-1,2012
MNG,100,2012
MNE,100,2012
MAR,870,2012
MOZ,-1,2012
MMR,11000,2012
NAM,3700,2012
NRU,-1,2012
NPL,1200,2012
NLD,100,2012
NZL,100,2012
NIC,500,2012
NER,1800,2012
NGA,82000,2012
NIU,-1,2012
MKD,-1,2012
NOR,100,2012
OMN,100,2012
PAK,3000,2012
PLW,-1,2012
PAN,-1,2012
PNG,830,2012
PRY,500,2012
PER,1200,2012
PHL,500,2012
POL,-1,2012
PRT,590,2012
QAT,100,2012
KOR,-1,2012
MDA,640,2012
ROU,500,2012
RUS,-1,2012
RWA,5000,2012
KNA,-1,2012
LCA,-1,2012
VCT,-1,2012
WSM,-1,2012
SMR,-1,2012
STP,-1,2012
SAU,-1,2012
SEN,2300,2012
SRB,100,2012
SYC,-1,2012
SLE,4400,2012
SGP,100,2012
SVK,100,2012
SVN,-1,2012
SLB,-1,2012
SOM,920,2012
ZAF,130000,2012
SDS,10000,2012
ESP,1000,2012
LKA,500,2012
SDN,2600,2012
SUR,200,2012
SWE,-1,2012
CHE,200,2012
SYR,100,2012
TJK,200,2012
THA,22000,2012
GBR,-1,2012
TLS,100,2012
TGO,5200,2012
TON,-1,2012
TTO,500,2012
TUN,200,2012
TUR,-1,2012
TKM,-1,2012
TUV,-1,2012
UGA,44000,2012
UKR,13000,2012
ARE,-1,2012
TZA,66000,2012
USA,9600,2012
URY,500,2012
UZB,810,2012
VUT,-1,2012
VEN,2500,2012
VNM,5800,2012
YEM,500,2012
ZMB,28000,2012
ZWE,41000,2012
AFG,500,2011
ALB,100,2011
DZA,200,2011
AND,-1,2011
AGO,16000,2011
ATG,-1,2011
ARG,1400,2011
ARM,-1,2011
AUS,200,2011
AUT,-1,2011
AZE,580,2011
BHS,200,2011
BHR,100,2011
BGD,500,2011
BRB,100,2011
BLR,500,2011
BEL,-1,2011
BLZ,200,2011
BEN,2300,2011
BTN,100,2011
BOL,1300,2011
BIH,-1,2011
BWA,6000,2011
BRA,15000,2011
BRN,-1,2011
BGR,100,2011
BFA,4600,2011
BDI,4900,2011
CPV,100,2011
KHM,1700,2011
CMR,27000,2011
CAN,-1,2011
CAF,7800,2011
TCD,4100,2011
CHL,-1,2011
CHN,-1,2011
COL,6200,2011
COM,100,2011
COG,5100,2011
COK,-1,2011
CRI,200,2011
CIV,29000,2011
HRV,100,2011
CUB,500,2011
CYP,100,2011
CZE,-1,2011
PRK,-1,2011
COD,44000,2011
DNK,100,2011
DJI,870,2011
DMA,-1,2011
DOM,3600,2011
ECU,920,2011
EGY,500,2011
SLV,500,2011
GNQ,1900,2011
ERI,630,2011
EST,-1,2011
SWZ,4900,2011
ETH,22000,2011
FJI,100,2011
FIN,-1,2011
FRA,570,2011
GAB,2600,2011
GMB,1100,2011
GEO,100,2011
DEU,500,2011
GHA,19000,2011
GRC,100,2011
GRD,-1,2011
GTM,1300,2011
GIN,4300,2011
GNB,2100,2011
GUY,100,2011
HTI,5500,2011
HND,1300,2011
HUN,-1,2011
ISL,100,2011
IND,160000,2011
IDN,16000,2011
IRN,4400,2011
IRQ,-1,2011
IRL,100,2011
ISR,-1,2011
ITA,730,2011
JAM,940,2011
JPN,-1,2011
JOR,-1,2011
KAZ,500,2011
KEN,49000,2011
KIR,-1,2011
KWT,-1,2011
KGZ,200,2011
LAO,500,2011
LVA,500,2011
LBN,100,2011
LSO,7700,2011
LBR,2700,2011
LBY,100,2011
LTU,200,2011
LUX,100,2011
MDG,670,2011
MWI,36000,2011
MYS,3000,2011
MDV,-1,2011
MLI,5300,2011
MLT,-1,2011
MHL,-1,2011
MRT,570,2011
MUS,-1,2011
MEX,6400,2011
FSM,-1,2011
MCO,-1,2011
MNG,100,2011
MNE,100,2011
MAR,910,2011
MOZ,-1,2011
MMR,11000,2011
NAM,3700,2011
NRU,-1,2011
NPL,1300,2011
NLD,100,2011
NZL,100,2011
NIC,500,2011
NER,2000,2011
NGA,83000,2011
NIU,-1,2011
MKD,-1,2011
NOR,100,2011
OMN,100,2011
PAK,2200,2011
PLW,-1,2011
PAN,-1,2011
PNG,830,2011
PRY,500,2011
PER,1200,2011
PHL,500,2011
POL,-1,2011
PRT,670,2011
QAT,100,2011
KOR,-1,2011
MDA,640,2011
ROU,500,2011
RUS,-1,2011
RWA,5600,2011
KNA,-1,2011
LCA,-1,2011
VCT,-1,2011
WSM,-1,2011
SMR,-1,2011
STP,-1,2011
SAU,-1,2011
SEN,2200,2011
SRB,100,2011
SYC,-1,2011
SLE,4600,2011
SGP,100,2011
SVK,100,2011
SVN,-1,2011
SLB,-1,2011
SOM,970,2011
ZAF,150000,2011
SDS,10000,2011
ESP,1100,2011
LKA,500,2011
SDN,2600,2011
SUR,200,2011
SWE,-1,2011
CHE,200,2011
SYR,100,2011
TJK,200,2011
THA,24000,2011
GBR,-1,2011
TLS,100,2011
TGO,5700,2011
TON,-1,2011
TTO,500,2011
TUN,100,2011
TUR,-1,2011
TKM,-1,2011
TUV,-1,2011
UGA,47000,2011
UKR,14000,2011
ARE,-1,2011
TZA,68000,2011
USA,12000,2011
URY,500,2011
UZB,740,2011
VUT,-1,2011
VEN,2400,2011
VNM,6100,2011
YEM,500,2011
ZMB,30000,2011
ZWE,51000,2011
AFG,500,2010
ALB,100,2010
DZA,200,2010
AND,-1,2010
AGO,15000,2010
ATG,-1,2010
ARG,1500,2010
ARM,-1,2010
AUS,200,2010
AUT,-1,2010
AZE,600,2010
BHS,200,2010
BHR,100,2010
BGD,500,2010
BRB,100,2010
BLR,500,2010
BEL,-1,2010
BLZ,200,2010
BEN,2400,2010
BTN,100,2010
BOL,1300,2010
BIH,-1,2010
BWA,6500,2010
BRA,15000,2010
BRN,-1,2010
BGR,100,2010
BFA,5100,2010
BDI,5700,2010
CPV,100,2010
KHM,1800,2010
CMR,27000,2010
CAN,-1,2010
CAF,8100,2010
TCD,4400,2010
CHL,-1,2010
CHN,-1,2010
COL,6100,2010
COM,100,2010
COG,5200,2010
COK,-1,2010
CRI,500,2010
CIV,31000,2010
HRV,100,2010
CUB,500,2010
CYP,100,2010
CZE,-1,2010
PRK,-1,2010
COD,46000,2010
DNK,100,2010
DJI,870,2010
DMA,-1,2010
DOM,3800,2010
ECU,1000,2010
EGY,500,2010
SLV,510,2010
GNQ,1600,2010
ERI,730,2010
EST,-1,2010
SWZ,6000,2010
ETH,27000,2010
FJI,100,2010
FIN,-1,2010
FRA,590,2010
GAB,2600,2010
GMB,1200,2010
GEO,100,2010
DEU,500,2010
GHA,21000,2010
GRC,100,2010
GRD,-1,2010
GTM,1200,2010
GIN,4600,2010
GNB,2100,2010
GUY,100,2010
HTI,5400,2010
HND,1300,2010
HUN,-1,2010
ISL,100,2010
IND,180000,2010
IDN,14000,2010
IRN,4000,2010
IRQ,-1,2010
IRL,100,2010
ISR,-1,2010
ITA,720,2010
JAM,920,2010
JPN,-1,2010
JOR,-1,2010
KAZ,500,2010
KEN,56000,2010
KIR,-1,2010
KWT,-1,2010
KGZ,200,2010
LAO,500,2010
LVA,500,2010
LBN,100,2010
LSO,8700,2010
LBR,3000,2010
LBY,100,2010
LTU,200,2010
LUX,100,2010
MDG,550,2010
MWI,41000,2010
MYS,3000,2010
MDV,-1,2010
MLI,5700,2010
MLT,-1,2010
MHL,-1,2010
MRT,550,2010
MUS,-1,2010
MEX,6100,2010
FSM,-1,2010
MCO,-1,2010
MNG,100,2010
MNE,100,2010
MAR,890,2010
MOZ,-1,2010
MMR,11000,2010
NAM,3900,2010
NRU,-1,2010
NPL,1500,2010
NLD,100,2010
NZL,100,2010
NIC,500,2010
NER,2200,2010
NGA,82000,2010
NIU,-1,2010
MKD,-1,2010
NOR,100,2010
OMN,100,2010
PAK,1600,2010
PLW,-1,2010
PAN,-1,2010
PNG,780,2010
PRY,500,2010
PER,1800,2010
PHL,500,2010
POL,-1,2010
PRT,780,2010
QAT,100,2010
KOR,-1,2010
MDA,620,2010
ROU,500,2010
RUS,-1,2010
RWA,6500,2010
KNA,-1,2010
LCA,-1,2010
VCT,-1,2010
WSM,-1,2010
SMR,-1,2010
STP,-1,2010
SAU,-1,2010
SEN,2100,2010
SRB,100,2010
SYC,-1,2010
SLE,4900,2010
SGP,100,2010
SVK,100,2010
SVN,-1,2010
SLB,-1,2010
SOM,1000,2010
ZAF,190000,2010
SDS,9900,2010
ESP,1300,2010
LKA,500,2010
SDN,2400,2010
SUR,200,2010
SWE,-1,2010
CHE,200,2010
SYR,100,2010
TJK,200,2010
THA,27000,2010
GBR,-1,2010
TLS,100,2010
TGO,6900,2010
TON,-1,2010
TTO,500,2010
TUN,100,2010
TUR,-1,2010
TKM,-1,2010
TUV,-1,2010
UGA,51000,2010
UKR,14000,2010
ARE,-1,2010
TZA,73000,2010
USA,12000,2010
URY,500,2010
UZB,650,2010
VUT,-1,2010
VEN,2500,2010
VNM,6200,2010
YEM,500,2010
ZMB,32000,2010
ZWE,65000,2010
AFG,500,2009
ALB,100,2009
DZA,200,2009
AND,-1,2009
AGO,14000,2009
ATG,-1,2009
ARG,1500,2009
ARM,-1,2009
AUS,200,2009
AUT,-1,2009
AZE,570,2009
BHS,200,2009
BHR,100,2009
BGD,500,2009
BRB,100,2009
BLR,500,2009
BEL,-1,2009
BLZ,200,2009
BEN,3100,2009
BTN,100,2009
BOL,1400,2009
BIH,-1,2009
BWA,7500,2009
BRA,15000,2009
BRN,-1,2009
BGR,100,2009
BFA,6000,2009
BDI,6600,2009
CPV,100,2009
KHM,2100,2009
CMR,29000,2009
CAN,-1,2009
CAF,8600,2009
TCD,5200,2009
CHL,-1,2009
CHN,-1,2009
COL,5300,2009
COM,100,2009
COG,5400,2009
COK,-1,2009
CRI,500,2009
CIV,36000,2009
HRV,100,2009
CUB,500,2009
CYP,100,2009
CZE,-1,2009
PRK,-1,2009
COD,49000,2009
DNK,100,2009
DJI,880,2009
DMA,-1,2009
DOM,4100,2009
ECU,1200,2009
EGY,500,2009
SLV,570,2009
GNQ,1600,2009
ERI,860,2009
EST,-1,2009
SWZ,6900,2009
ETH,33000,2009
FJI,100,2009
FIN,-1,2009
FRA,730,2009
GAB,2600,2009
GMB,1300,2009
GEO,100,2009
DEU,-1,2009
GHA,22000,2009
GRC,100,2009
GRD,-1,2009
GTM,1300,2009
GIN,5200,2009
GNB,2100,2009
GUY,200,2009
HTI,6000,2009
HND,1400,2009
HUN,-1,2009
ISL,100,2009
IND,200000,2009
IDN,12000,2009
IRN,3600,2009
IRQ,-1,2009
IRL,100,2009
ISR,-1,2009
ITA,710,2009
JAM,1100,2009
JPN,-1,2009
JOR,-1,2009
KAZ,500,2009
KEN,65000,2009
KIR,-1,2009
KWT,-1,2009
KGZ,200,2009
LAO,200,2009
LVA,500,2009
LBN,100,2009
LSO,10000,2009
LBR,3200,2009
LBY,100,2009
LTU,100,2009
LUX,100,2009
MDG,500,2009
MWI,48000,2009
MYS,2900,2009
MDV,-1,2009
MLI,6100,2009
MLT,-1,2009
MHL,-1,2009
MRT,550,2009
MUS,-1,2009
MEX,5900,2009
FSM,-1,2009
MCO,-1,2009
MNG,100,2009
MNE,100,2009
MAR,880,2009
MOZ,-1,2009
MMR,11000,2009
NAM,4500,2009
NRU,-1,2009
NPL,1500,2009
NLD,100,2009
NZL,100,2009
NIC,500,2009
NER,2900,2009
NGA,90000,2009
NIU,-1,2009
MKD,-1,2009
NOR,100,2009
OMN,100,2009
PAK,1100,2009
PLW,-1,2009
PAN,-1,2009
PNG,740,2009
PRY,500,2009
PER,2400,2009
PHL,200,2009
POL,-1,2009
PRT,810,2009
QAT,100,2009
KOR,-1,2009
MDA,610,2009
ROU,500,2009
RUS,-1,2009
RWA,7500,2009
KNA,-1,2009
LCA,-1,2009
VCT,-1,2009
WSM,-1,2009
SMR,-1,2009
STP,-1,2009
SAU,-1,2009
SEN,2100,2009
SRB,100,2009
SYC,-1,2009
SLE,5200,2009
SGP,200,2009
SVK,100,2009
SVN,-1,2009
SLB,-1,2009
SOM,1100,2009
ZAF,220000,2009
SDS,9900,2009
ESP,1600,2009
LKA,500,2009
SDN,2500,2009
SUR,200,2009
SWE,-1,2009
CHE,200,2009
SYR,100,2009
TJK,100,2009
THA,29000,2009
GBR,-1,2009
TLS,100,2009
TGO,7700,2009
TON,-1,2009
TTO,500,2009
TUN,100,2009
TUR,-1,2009
TKM,-1,2009
TUV,-1,2009
UGA,56000,2009
UKR,15000,2009
ARE,-1,2009
TZA,79000,2009
USA,-1,2009
URY,500,2009
UZB,570,2009
VUT,-1,2009
VEN,2500,2009
VNM,6900,2009
YEM,500,2009
ZMB,36000,2009
ZWE,79000,2009
AFG,500,2008
ALB,100,2008
DZA,200,2008
AND,-1,2008
AGO,14000,2008
ATG,-1,2008
ARG,1600,2008
ARM,-1,2008
AUS,200,2008
AUT,-1,2008
AZE,530,2008
BHS,200,2008
BHR,100,2008
BGD,500,2008
BRB,100,2008
BLR,200,2008
BEL,-1,2008
BLZ,200,2008
BEN,5100,2008
BTN,100,2008
BOL,1400,2008
BIH,-1,2008
BWA,8500,2008
BRA,15000,2008
BRN,-1,2008
BGR,100,2008
BFA,6800,2008
BDI,7600,2008
CPV,100,2008
KHM,2700,2008
CMR,30000,2008
CAN,-1,2008
CAF,10000,2008
TCD,6800,2008
CHL,-1,2008
CHN,-1,2008
COL,4700,2008
COM,100,2008
COG,6200,2008
COK,-1,2008
CRI,500,2008
CIV,42000,2008
HRV,100,2008
CUB,560,2008
CYP,100,2008
CZE,-1,2008
PRK,-1,2008
COD,50000,2008
DNK,100,2008
DJI,900,2008
DMA,-1,2008
DOM,4400,2008
ECU,1300,2008
EGY,500,2008
SLV,620,2008
GNQ,1500,2008
ERI,1100,2008
EST,-1,2008
SWZ,7700,2008
ETH,40000,2008
FJI,100,2008
FIN,-1,2008
FRA,740,2008
GAB,2600,2008
GMB,1200,2008
GEO,100,2008
DEU,-1,2008
GHA,23000,2008
GRC,100,2008
GRD,-1,2008
GTM,1600,2008
GIN,5700,2008
GNB,2200,2008
GUY,200,2008
HTI,7200,2008
HND,1500,2008
HUN,-1,2008
ISL,100,2008
IND,230000,2008
IDN,9900,2008
IRN,3200,2008
IRQ,-1,2008
IRL,100,2008
ISR,-1,2008
ITA,740,2008
JAM,1200,2008
JPN,-1,2008
JOR,-1,2008
KAZ,200,2008
KEN,77000,2008
KIR,-1,2008
KWT,-1,2008
KGZ,200,2008
LAO,200,2008
LVA,500,2008
LBN,100,2008
LSO,12000,2008
LBR,3400,2008
LBY,100,2008
LTU,100,2008
LUX,100,2008
MDG,500,2008
MWI,58000,2008
MYS,2900,2008
MDV,-1,2008
MLI,6600,2008
MLT,-1,2008
MHL,-1,2008
MRT,560,2008
MUS,-1,2008
MEX,5700,2008
FSM,-1,2008
MCO,-1,2008
MNG,100,2008
MNE,100,2008
MAR,900,2008
MOZ,-1,2008
MMR,11000,2008
NAM,5600,2008
NRU,-1,2008
NPL,1700,2008
NLD,100,2008
NZL,100,2008
NIC,500,2008
NER,3100,2008
NGA,110000,2008
NIU,-1,2008
MKD,-1,2008
NOR,100,2008
OMN,100,2008
PAK,710,2008
PLW,-1,2008
PAN,-1,2008
PNG,800,2008
PRY,500,2008
PER,2600,2008
PHL,200,2008
POL,-1,2008
PRT,840,2008
QAT,100,2008
KOR,-1,2008
MDA,600,2008
ROU,500,2008
RUS,-1,2008
RWA,8700,2008
KNA,-1,2008
LCA,-1,2008
VCT,-1,2008
WSM,-1,2008
SMR,-1,2008
STP,-1,2008
SAU,-1,2008
SEN,2400,2008
SRB,100,2008
SYC,-1,2008
SLE,5300,2008
SGP,200,2008
SVK,100,2008
SVN,-1,2008
SLB,-1,2008
SOM,1100,2008
ZAF,240000,2008
SDS,9600,2008
ESP,1800,2008
LKA,500,2008
SDN,2900,2008
SUR,200,2008
SWE,-1,2008
CHE,200,2008
SYR,100,2008
TJK,100,2008
THA,31000,2008
GBR,-1,2008
TLS,100,2008
TGO,8200,2008
TON,-1,2008
TTO,500,2008
TUN,100,2008
TUR,-1,2008
TKM,-1,2008
TUV,-1,2008
UGA,62000,2008
UKR,15000,2008
ARE,-1,2008
TZA,83000,2008
USA,-1,2008
URY,500,2008
UZB,500,2008
VUT,-1,2008
VEN,2500,2008
VNM,8300,2008
YEM,500,2008
ZMB,43000,2008
ZWE,91000,2008
AFG,500,2007
ALB,100,2007
DZA,200,2007
AND,-1,2007
AGO,13000,2007
ATG,-1,2007
ARG,1600,2007
ARM,-1,2007
AUS,100,2007
AUT,-1,2007
AZE,500,2007
BHS,200,2007
BHR,100,2007
BGD,500,2007
BRB,100,2007
BLR,200,2007
BEL,-1,2007
BLZ,200,2007
BEN,5500,2007
BTN,100,2007
BOL,1400,2007
BIH,-1,2007
BWA,9400,2007
BRA,15000,2007
BRN,-1,2007
BGR,100,2007
BFA,7500,2007
BDI,8500,2007
CPV,100,2007
KHM,3400,2007
CMR,32000,2007
CAN,-1,2007
CAF,11000,2007
TCD,7400,2007
CHL,-1,2007
CHN,-1,2007
COL,5600,2007
COM,100,2007
COG,6500,2007
COK,-1,2007
CRI,200,2007
CIV,46000,2007
HRV,100,2007
CUB,590,2007
CYP,100,2007
CZE,-1,2007
PRK,-1,2007
COD,51000,2007
DNK,100,2007
DJI,940,2007
DMA,-1,2007
DOM,5000,2007
ECU,1500,2007
EGY,500,2007
SLV,650,2007
GNQ,1400,2007
ERI,1300,2007
EST,-1,2007
SWZ,8500,2007
ETH,51000,2007
FJI,100,2007
FIN,-1,2007
FRA,750,2007
GAB,2500,2007
GMB,1200,2007
GEO,100,2007
DEU,-1,2007
GHA,25000,2007
GRC,100,2007
GRD,-1,2007
GTM,1900,2007
GIN,5700,2007
GNB,2200,2007
GUY,200,2007
HTI,8300,2007
HND,1600,2007
HUN,-1,2007
ISL,100,2007
IND,260000,2007
IDN,8000,2007
IRN,2800,2007
IRQ,-1,2007
IRL,100,2007
ISR,-1,2007
ITA,790,2007
JAM,1400,2007
JPN,-1,2007
JOR,-1,2007
KAZ,200,2007
KEN,90000,2007
KIR,-1,2007
KWT,-1,2007
KGZ,100,2007
LAO,200,2007
LVA,500,2007
LBN,100,2007
LSO,16000,2007
LBR,3500,2007
LBY,100,2007
LTU,100,2007
LUX,100,2007
MDG,500,2007
MWI,67000,2007
MYS,2900,2007
MDV,-1,2007
MLI,7300,2007
MLT,-1,2007
MHL,-1,2007
MRT,590,2007
MUS,-1,2007
MEX,5800,2007
FSM,-1,2007
MCO,-1,2007
MNG,100,2007
MNE,100,2007
MAR,860,2007
MOZ,-1,2007
MMR,11000,2007
NAM,7600,2007
NRU,-1,2007
NPL,1800,2007
NLD,100,2007
NZL,100,2007
NIC,500,2007
NER,3300,2007
NGA,110000,2007
NIU,-1,2007
MKD,-1,2007
NOR,100,2007
OMN,100,2007
PAK,500,2007
PLW,-1,2007
PAN,-1,2007
PNG,1000,2007
PRY,500,2007
PER,3100,2007
PHL,200,2007
POL,-1,2007
PRT,880,2007
QAT,100,2007
KOR,-1,2007
MDA,590,2007
ROU,500,2007
RUS,-1,2007
RWA,10000,2007
KNA,-1,2007
LCA,-1,2007
VCT,-1,2007
WSM,-1,2007
SMR,-1,2007
STP,-1,2007
SAU,-1,2007
SEN,3600,2007
SRB,100,2007
SYC,-1,2007
SLE,5400,2007
SGP,500,2007
SVK,100,2007
SVN,-1,2007
SLB,-1,2007
SOM,1100,2007
ZAF,260000,2007
SDS,9100,2007
ESP,2100,2007
LKA,500,2007
SDN,2900,2007
SUR,200,2007
SWE,-1,2007
CHE,200,2007
SYR,100,2007
TJK,100,2007
THA,34000,2007
GBR,-1,2007
TLS,100,2007
TGO,8100,2007
TON,-1,2007
TTO,500,2007
TUN,100,2007
TUR,-1,2007
TKM,-1,2007
TUV,-1,2007
UGA,65000,2007
UKR,15000,2007
ARE,-1,2007
TZA,100000,2007
USA,-1,2007
URY,500,2007
UZB,500,2007
VUT,-1,2007
VEN,2500,2007
VNM,9400,2007
YEM,500,2007
ZMB,55000,2007
ZWE,100000,2007
AFG,200,2006
ALB,100,2006
DZA,200,2006
AND,-1,2006
AGO,13000,2006
ATG,-1,2006
ARG,1600,2006
ARM,-1,2006
